No.,TimeStamp(UNIX),Latitude,Longitude,SSID,Channel,RSSI(dBm)
37,1600939509,35.1586861,136.9240478,AAA001,5,-74
38,1600939509,35.1586861,136.9240478,AAA001,5,-74
39,1600939510,35.1586861,136.9240478,AAA001,5,-74
40,1600939511,35.1586861,136.9240478,AAA001,5,-74
41,1600939512,35.1586861,136.9240478,AAA001,5,-74
42,1600939512,35.1586861,136.9240478,AAA001,5,-69
43,1600939513,35.1586861,136.9240478,AAA001,5,-69
44,1600939514,35.1586861,136.9240478,AAA001,5,-69
45,1600939514,35.1586861,136.9240478,AAA001,5,-69
46,1600939515,35.1586861,136.9240478,AAA001,5,-69
47,1600939516,35.1586861,136.9240478,AAA001,5,-69
48,1600939516,35.1586861,136.9240478,AAA001,5,-69
49,1600939517,35.1586861,136.9240478,AAA001,5,-69
50,1600939518,35.1586861,136.9240478,AAA001,5,-69
51,1600939519,35.1586861,136.9240478,AAA001,5,-69
52,1600939519,35.1586861,136.9240478,AAA001,5,-69
53,1600939520,35.1586861,136.9240478,AAA001,5,-69
54,1600939521,35.1586861,136.9240478,AAA001,5,-69
55,1600939521,35.1586861,136.9240478,AAA001,5,-69
56,1600939522,35.1586861,136.9240478,AAA001,5,-69
57,1600939523,35.1586861,136.9240478,AAA001,5,-69
58,1600939524,35.1586861,136.9240478,AAA001,5,-69
59,1600939524,35.1586861,136.9240478,AAA001,5,-69
60,1600939525,35.1586861,136.9240478,AAA001,5,-69
61,1600939526,35.1586861,136.9240478,AAA001,5,-69
62,1600939526,35.1586861,136.9240478,AAA001,5,-69
63,1600939527,35.1586861,136.9240478,AAA001,5,-69
64,1600939528,35.1586861,136.9240478,AAA001,5,-69
65,1600939529,35.1586861,136.9240478,AAA001,5,-69
66,1600939529,35.1586861,136.9240478,AAA001,5,-69
67,1600939530,35.1586861,136.9240478,AAA001,5,-69
68,1600939531,35.1586861,136.9240478,AAA001,5,-69
69,1600939531,35.1586861,136.9240478,AAA001,5,-69
70,1600939532,35.1586861,136.9240478,AAA001,5,-69
71,1600939533,35.1586861,136.9240478,AAA001,5,-69
72,1600939534,35.1586861,136.9240478,AAA001,5,-69
73,1600939534,35.1586861,136.9240478,AAA001,5,-69
74,1600939535,35.1586861,136.9240478,AAA001,5,-69
75,1600939536,35.1586861,136.9240478,AAA001,5,-69
76,1600939536,35.1586861,136.9240478,AAA001,5,-69
77,1600939537,35.1586861,136.9240478,AAA001,5,-69
78,1600939538,35.1586861,136.9240478,AAA001,5,-69
79,1600939539,35.1586861,136.9240478,AAA001,5,-69
80,1600939539,35.1586861,136.9240478,AAA001,5,-69
81,1600939540,35.1586861,136.9240478,AAA001,5,-69
82,1600939541,35.1586861,136.9240478,AAA001,5,-69
83,1600939541,35.1586861,136.9240478,AAA001,5,-69
84,1600939542,35.1586861,136.9240478,AAA001,5,-69
85,1600939543,35.1586861,136.9240478,AAA001,5,-69
86,1600939543,35.1586861,136.9240478,AAA001,5,-69
87,1600939544,35.1586861,136.9240478,AAA001,5,-72
88,1600939545,35.1586861,136.9240478,AAA001,5,-72
89,1600939545,35.1586861,136.9240478,AAA001,5,-72
90,1600939546,35.1586861,136.9240478,AAA001,5,-72
91,1600939547,35.1586861,136.9240478,AAA001,5,-72
92,1600939547,35.1586861,136.9240478,AAA001,5,-72
93,1600939548,35.1586861,136.9240478,AAA001,5,-72
94,1600939549,35.1586861,136.9240478,AAA001,5,-72
95,1600939550,35.1586861,136.9240478,AAA001,5,-72
96,1600939550,35.1586861,136.9240478,AAA001,5,-72
97,1600939551,35.1586861,136.9240478,AAA001,5,-72
98,1600939552,35.1586861,136.9240478,AAA001,5,-72
99,1600939553,35.1586861,136.9240478,AAA001,5,-72
100,1600939553,35.1586861,136.9240478,AAA001,5,-72
101,1600939763,35.1586592,136.924266,AAA001,5,-72
102,1600939764,35.1586592,136.924266,AAA001,5,-72
103,1600939765,35.1586592,136.924266,AAA001,5,-72
104,1600939765,35.1586592,136.924266,AAA001,5,-72
105,1600939766,35.1586592,136.924266,AAA001,5,-72
106,1600939767,35.1586592,136.924266,AAA001,5,-72
107,1600939767,35.1586592,136.924266,AAA001,5,-72
108,1600939768,35.1586592,136.924266,AAA001,5,-72
109,1600939769,35.1586592,136.924266,AAA001,5,-72
110,1600939770,35.1586592,136.924266,AAA001,5,-72
111,1600939770,35.1586592,136.924266,AAA001,5,-72
112,1600939771,35.1586592,136.924266,AAA001,5,-72
113,1600939772,35.1586592,136.924266,AAA001,5,-72
114,1600939772,35.1586592,136.924266,AAA001,5,-72
115,1600939773,35.1586592,136.924266,AAA001,5,-72
116,1600939774,35.1586592,136.924266,AAA001,5,-72
117,1600939774,35.1586592,136.924266,AAA001,5,-72
118,1600939775,35.1586592,136.924266,AAA001,5,-72
119,1600939776,35.1586592,136.924266,AAA001,5,-72
120,1600939776,35.1586592,136.924266,AAA001,5,-72
121,1600939777,35.1586592,136.924266,AAA001,5,-72
122,1600939778,35.1586592,136.924266,AAA001,5,-72
123,1600939778,35.1586592,136.924266,AAA001,5,-72
124,1600939779,35.1586592,136.924266,AAA001,5,-72
125,1600939780,35.1586592,136.924266,AAA001,5,-72
126,1600939780,35.1586592,136.924266,AAA001,5,-72
127,1600939781,35.1586592,136.924266,AAA001,5,-72
128,1600939782,35.1586592,136.924266,AAA001,5,-72
129,1600939782,35.1586592,136.924266,AAA001,5,-72
130,1600939783,35.1586592,136.924266,AAA001,5,-72
131,1600939784,35.1586592,136.924266,AAA001,5,-72
132,1600939784,35.1586592,136.924266,AAA001,5,-72
133,1600939785,35.1586592,136.924266,AAA001,5,-72
134,1600939786,35.1586592,136.924266,AAA001,5,-72
135,1600939786,35.1586592,136.924266,AAA001,5,-72
136,1600939787,35.1586592,136.924266,AAA001,5,-72
137,1600939788,35.1586592,136.924266,AAA001,5,-72
138,1600939801,35.1586592,136.924266,AAA001,5,-69
139,1600939802,35.1586592,136.924266,AAA001,5,-69
140,1600939803,35.1586592,136.924266,AAA001,5,-69
141,1600939804,35.1586592,136.924266,AAA001,5,-69
142,1600939804,35.1586592,136.924266,AAA001,5,-69
143,1600939805,35.1586592,136.924266,AAA001,5,-69
144,1600939806,35.1586592,136.924266,AAA001,5,-69
145,1600939807,35.1586592,136.924266,AAA001,5,-69
146,1600939807,35.1586592,136.924266,AAA001,5,-69
147,1600939808,35.1586592,136.924266,AAA001,5,-69
148,1600939809,35.1586592,136.924266,AAA001,5,-69
149,1600939809,35.1586592,136.924266,AAA001,5,-69
150,1600939810,35.1586592,136.924266,AAA001,5,-69
151,1600939811,35.1586592,136.924266,AAA001,5,-69
152,1600939811,35.1586592,136.924266,AAA001,5,-69
153,1600939812,35.1586592,136.924266,AAA001,5,-69
154,1600939813,35.1586592,136.924266,AAA001,5,-69
155,1600939814,35.1586592,136.924266,AAA001,5,-69
156,1600939814,35.1586592,136.924266,AAA001,5,-69
157,1600939815,35.1586592,136.924266,AAA001,5,-69
158,1600939816,35.1586592,136.924266,AAA001,5,-69
159,1600939816,35.1586592,136.924266,AAA001,5,-69
160,1600939817,35.1586592,136.924266,AAA001,5,-69
161,1600939818,35.1586592,136.924266,AAA001,5,-69
162,1600939819,35.1586592,136.924266,AAA001,5,-69
163,1600939819,35.1586592,136.924266,AAA001,5,-69
164,1600939820,35.1586592,136.924266,AAA001,5,-69
165,1600939820,35.1586592,136.924266,AAA001,5,-69
166,1600939821,35.1586592,136.924266,AAA001,5,-69
167,1600939822,35.1586592,136.924266,AAA001,5,-69
168,1600939823,35.1586592,136.924266,AAA001,5,-69
169,1600939823,35.1586592,136.924266,AAA001,5,-69
170,1600939824,35.1586592,136.924266,AAA001,5,-69
171,1600939825,35.1586592,136.924266,AAA001,5,-69
172,1600939825,35.1586592,136.924266,AAA001,5,-69
173,1600939826,35.1586592,136.924266,AAA001,5,-69
174,1600939827,35.1586592,136.924266,AAA001,5,-69
175,1600939827,35.1586592,136.924266,AAA001,5,-69
176,1600939828,35.1586592,136.924266,AAA001,5,-69
177,1600939829,35.1586592,136.924266,AAA001,5,-69
178,1600939829,35.1586592,136.924266,AAA001,5,-69
179,1600939830,35.1586592,136.924266,AAA001,5,-69
180,1600939831,35.1586592,136.924266,AAA001,5,-69
181,1600939831,35.1586592,136.924266,AAA001,5,-69
182,1600939878,35.1586592,136.924266,AAA001,5,-63
183,1600939879,35.1586592,136.924266,AAA001,5,-63
184,1600939879,35.1586592,136.924266,AAA001,5,-63
185,1600939880,35.1586592,136.924266,AAA001,5,-63
186,1600939881,35.1586592,136.924266,AAA001,5,-63
187,1600939881,35.1586592,136.924266,AAA001,5,-63
188,1600939882,35.1586592,136.924266,AAA001,5,-63
189,1600939883,35.1586592,136.924266,AAA001,5,-63
190,1600939883,35.1586592,136.924266,AAA001,5,-63
191,1600939884,35.1586592,136.924266,AAA001,5,-63
192,1600939885,35.1586592,136.924266,AAA001,5,-63
193,1600939885,35.1586592,136.924266,AAA001,5,-63
194,1600939886,35.1586592,136.924266,AAA001,5,-63
195,1600939887,35.1586592,136.924266,AAA001,5,-63
196,1600939887,35.1586592,136.924266,AAA001,5,-63
197,1600939888,35.1586592,136.924266,AAA001,5,-63
198,1600939889,35.1586592,136.924266,AAA001,5,-63
199,1600939890,35.1586592,136.924266,AAA001,5,-63
200,1600939890,35.1586592,136.924266,AAA001,5,-63
201,1600940002,35.1585465,136.9242577,AAA001,5,-69
202,1600940002,35.1585465,136.9242577,AAA001,5,-69
203,1600940003,35.1585465,136.9242577,AAA001,5,-69
204,1600940004,35.1585465,136.9242577,AAA001,5,-69
205,1600940005,35.1585465,136.9242577,AAA001,5,-69
206,1600940005,35.1585465,136.9242577,AAA001,5,-69
207,1600940006,35.1585465,136.9242577,AAA001,5,-69
208,1600940007,35.1585465,136.9242577,AAA001,5,-69
209,1600940007,35.1585465,136.9242577,AAA001,5,-69
210,1600940008,35.1585465,136.9242577,AAA001,5,-69
211,1600940009,35.1585465,136.9242577,AAA001,5,-69
212,1600940009,35.1585465,136.9242577,AAA001,5,-69
213,1600940010,35.1585465,136.9242577,AAA001,5,-69
214,1600940011,35.1585465,136.9242577,AAA001,5,-69
215,1600940012,35.1585465,136.9242577,AAA001,5,-69
216,1600940012,35.1585465,136.9242577,AAA001,5,-69
217,1600940013,35.1585465,136.9242577,AAA001,5,-69
218,1600940014,35.1585465,136.9242577,AAA001,5,-69
219,1600940014,35.1585465,136.9242577,AAA001,5,-69
220,1600940015,35.1585465,136.9242577,AAA001,5,-69
221,1600940016,35.1585465,136.9242577,AAA001,5,-69
222,1600940017,35.1585465,136.9242577,AAA001,5,-69
223,1600940017,35.1585465,136.9242577,AAA001,5,-69
224,1600940018,35.1585465,136.9242577,AAA001,5,-69
225,1600940019,35.1585465,136.9242577,AAA001,5,-69
226,1600940019,35.1585465,136.9242577,AAA001,5,-69
227,1600940020,35.1585465,136.9242577,AAA001,5,-69
228,1600940021,35.1585465,136.9242577,AAA001,5,-69
229,1600940022,35.1585465,136.9242577,AAA001,5,-69
230,1600940022,35.1585465,136.9242577,AAA001,5,-69
231,1600940023,35.1585465,136.9242577,AAA001,5,-69
232,1600940024,35.1585465,136.9242577,AAA001,5,-69
233,1600940025,35.1585465,136.9242577,AAA001,5,-69
234,1600940025,35.1585465,136.9242577,AAA001,5,-69
235,1600940026,35.1585465,136.9242577,AAA001,5,-69
236,1600940026,35.1585465,136.9242577,AAA001,5,-69
237,1600940027,35.1585465,136.9242577,AAA001,5,-69
238,1600940028,35.1585465,136.9242577,AAA001,5,-69
239,1600940029,35.1585465,136.9242577,AAA001,5,-69
240,1600940029,35.1585465,136.9242577,AAA001,5,-69
241,1600940030,35.1585465,136.9242577,AAA001,5,-69
242,1600940031,35.1585465,136.9242577,AAA001,5,-69
243,1600940031,35.1585465,136.9242577,AAA001,5,-69
244,1600940032,35.1585465,136.9242577,AAA001,5,-56
245,1600940033,35.1585465,136.9242577,AAA001,5,-56
246,1600940034,35.1585465,136.9242577,AAA001,5,-56
247,1600940034,35.1585465,136.9242577,AAA001,5,-56
248,1600940035,35.1585465,136.9242577,AAA001,5,-56
249,1600940036,35.1585465,136.9242577,AAA001,5,-56
250,1600940036,35.1585465,136.9242577,AAA001,5,-56
251,1600940037,35.1585465,136.9242577,AAA001,5,-56
252,1600940038,35.1585465,136.9242577,AAA001,5,-56
253,1600940039,35.1585465,136.9242577,AAA001,5,-56
254,1600940039,35.1585465,136.9242577,AAA001,5,-56
255,1600940040,35.1585465,136.9242577,AAA001,5,-56
256,1600940041,35.1585465,136.9242577,AAA001,5,-56
257,1600940041,35.1585465,136.9242577,AAA001,5,-56
258,1600940042,35.1585465,136.9242577,AAA001,5,-56
259,1600940043,35.1585465,136.9242577,AAA001,5,-56
260,1600940044,35.1585465,136.9242577,AAA001,5,-56
261,1600940044,35.1585465,136.9242577,AAA001,5,-56
262,1600940045,35.1585465,136.9242577,AAA001,5,-56
263,1600940046,35.1585465,136.9242577,AAA001,5,-56
264,1600940046,35.1585465,136.9242577,AAA001,5,-56
265,1600940047,35.1585465,136.9242577,AAA001,5,-60
266,1600940048,35.1585465,136.9242577,AAA001,5,-60
267,1600940049,35.1585465,136.9242577,AAA001,5,-60
268,1600940049,35.1585465,136.9242577,AAA001,5,-60
269,1600940050,35.1585465,136.9242577,AAA001,5,-60
270,1600940051,35.1585465,136.9242577,AAA001,5,-60
271,1600940052,35.1585465,136.9242577,AAA001,5,-60
272,1600940052,35.1585465,136.9242577,AAA001,5,-60
273,1600940053,35.1585465,136.9242577,AAA001,5,-60
274,1600940054,35.1585465,136.9242577,AAA001,5,-60
275,1600940055,35.1585465,136.9242577,AAA001,5,-60
276,1600940055,35.1585465,136.9242577,AAA001,5,-60
277,1600940056,35.1585465,136.9242577,AAA001,5,-60
278,1600940057,35.1585465,136.9242577,AAA001,5,-60
279,1600940058,35.1585465,136.9242577,AAA001,5,-60
280,1600940058,35.1585465,136.9242577,AAA001,5,-60
281,1600940059,35.1585465,136.9242577,AAA001,5,-60
282,1600940060,35.1585465,136.9242577,AAA001,5,-60
283,1600940060,35.1585465,136.9242577,AAA001,5,-60
284,1600940061,35.1585465,136.9242577,AAA001,5,-60
285,1600940062,35.1585465,136.9242577,AAA001,5,-60
286,1600940063,35.1585465,136.9242577,AAA001,5,-60
287,1600940063,35.1585465,136.9242577,AAA001,5,-60
288,1600940064,35.1585465,136.9242577,AAA001,5,-60
289,1600940065,35.1585465,136.9242577,AAA001,5,-60
290,1600940065,35.1585465,136.9242577,AAA001,5,-60
291,1600940066,35.1585465,136.9242577,AAA001,5,-60
292,1600940067,35.1585465,136.9242577,AAA001,5,-60
293,1600940068,35.1585465,136.9242577,AAA001,5,-60
294,1600940068,35.1585465,136.9242577,AAA001,5,-60
295,1600940069,35.1585465,136.9242577,AAA001,5,-60
296,1600940070,35.1585465,136.9242577,AAA001,5,-60
297,1600940070,35.1585465,136.9242577,AAA001,5,-60
298,1600940071,35.1585465,136.9242577,AAA001,5,-60
299,1600940072,35.1585465,136.9242577,AAA001,5,-60
300,1600940073,35.1585465,136.9242577,AAA001,5,-60
301,1600940305,35.1585211,136.9241427,AAA001,5,-72
302,1600940306,35.1585211,136.9241427,AAA001,5,-72
303,1600940307,35.1585211,136.9241427,AAA001,5,-72
304,1600940307,35.1585211,136.9241427,AAA001,5,-72
305,1600940308,35.1585211,136.9241427,AAA001,5,-72
306,1600940309,35.1585211,136.9241427,AAA001,5,-72
307,1600940310,35.1585211,136.9241427,AAA001,5,-72
308,1600940310,35.1585211,136.9241427,AAA001,5,-72
309,1600940311,35.1585211,136.9241427,AAA001,5,-72
310,1600940312,35.1585211,136.9241427,AAA001,5,-72
311,1600940313,35.1585211,136.9241427,AAA001,5,-72
312,1600940313,35.1585211,136.9241427,AAA001,5,-72
313,1600940314,35.1585211,136.9241427,AAA001,5,-72
314,1600940315,35.1585211,136.9241427,AAA001,5,-72
315,1600940316,35.1585211,136.9241427,AAA001,5,-72
316,1600940316,35.1585211,136.9241427,AAA001,5,-72
317,1600940317,35.1585211,136.9241427,AAA001,5,-72
318,1600940318,35.1585211,136.9241427,AAA001,5,-72
319,1600940318,35.1585211,136.9241427,AAA001,5,-72
320,1600940319,35.1585211,136.9241427,AAA001,5,-72
321,1600940320,35.1585211,136.9241427,AAA001,5,-72
322,1600940320,35.1585211,136.9241427,AAA001,5,-72
323,1600940321,35.1585211,136.9241427,AAA001,5,-72
324,1600940322,35.1585211,136.9241427,AAA001,5,-72
325,1600940323,35.1585211,136.9241427,AAA001,5,-72
326,1600940323,35.1585211,136.9241427,AAA001,5,-72
327,1600940324,35.1585211,136.9241427,AAA001,5,-72
328,1600940325,35.1585211,136.9241427,AAA001,5,-68
329,1600940325,35.1585211,136.9241427,AAA001,5,-68
330,1600940326,35.1585211,136.9241427,AAA001,5,-68
331,1600940327,35.1585211,136.9241427,AAA001,5,-68
332,1600940328,35.1585211,136.9241427,AAA001,5,-68
333,1600940328,35.1585211,136.9241427,AAA001,5,-68
334,1600940329,35.1585211,136.9241427,AAA001,5,-68
335,1600940330,35.1585211,136.9241427,AAA001,5,-68
336,1600940330,35.1585211,136.9241427,AAA001,5,-68
337,1600940331,35.1585211,136.9241427,AAA001,5,-68
338,1600940332,35.1585211,136.9241427,AAA001,5,-68
339,1600940333,35.1585211,136.9241427,AAA001,5,-68
340,1600940333,35.1585211,136.9241427,AAA001,5,-68
341,1600940334,35.1585211,136.9241427,AAA001,5,-68
342,1600940335,35.1585211,136.9241427,AAA001,5,-68
343,1600940335,35.1585211,136.9241427,AAA001,5,-68
344,1600940336,35.1585211,136.9241427,AAA001,5,-68
345,1600940337,35.1585211,136.9241427,AAA001,5,-68
346,1600940337,35.1585211,136.9241427,AAA001,5,-68
347,1600940338,35.1585211,136.9241427,AAA001,5,-68
348,1600940339,35.1585211,136.9241427,AAA001,5,-68
349,1600940339,35.1585211,136.9241427,AAA001,5,-68
350,1600940340,35.1585211,136.9241427,AAA001,5,-68
351,1600940341,35.1585211,136.9241427,AAA001,5,-68
352,1600940342,35.1585211,136.9241427,AAA001,5,-68
353,1600940342,35.1585211,136.9241427,AAA001,5,-68
354,1600940343,35.1585211,136.9241427,AAA001,5,-68
355,1600940344,35.1585211,136.9241427,AAA001,5,-68
356,1600940344,35.1585211,136.9241427,AAA001,5,-68
357,1600940345,35.1585211,136.9241427,AAA001,5,-68
358,1600940346,35.1585211,136.9241427,AAA001,5,-68
359,1600940346,35.1585211,136.9241427,AAA001,5,-68
360,1600940347,35.1585211,136.9241427,AAA001,5,-68
361,1600940348,35.1585211,136.9241427,AAA001,5,-68
362,1600940348,35.1585211,136.9241427,AAA001,5,-68
363,1600940349,35.1585211,136.9241427,AAA001,5,-68
364,1600940350,35.1585211,136.9241427,AAA001,5,-68
365,1600940350,35.1585211,136.9241427,AAA001,5,-68
366,1600940351,35.1585211,136.9241427,AAA001,5,-68
367,1600940352,35.1585211,136.9241427,AAA001,5,-68
368,1600940352,35.1585211,136.9241427,AAA001,5,-68
369,1600940353,35.1585211,136.9241427,AAA001,5,-68
370,1600940354,35.1585211,136.9241427,AAA001,5,-68
371,1600940355,35.1585211,136.9241427,AAA001,5,-68
372,1600940355,35.1585211,136.9241427,AAA001,5,-68
373,1600940356,35.1585211,136.9241427,AAA001,5,-68
374,1600940357,35.1585211,136.9241427,AAA001,5,-68
375,1600940357,35.1585211,136.9241427,AAA001,5,-68
376,1600940358,35.1585211,136.9241427,AAA001,5,-68
377,1600940359,35.1585211,136.9241427,AAA001,5,-68
378,1600940359,35.1585211,136.9241427,AAA001,5,-68
379,1600940360,35.1585211,136.9241427,AAA001,5,-68
380,1600940361,35.1585211,136.9241427,AAA001,5,-68
381,1600940361,35.1585211,136.9241427,AAA001,5,-68
382,1600940362,35.1585211,136.9241427,AAA001,5,-68
383,1600940363,35.1585211,136.9241427,AAA001,5,-68
384,1600940364,35.1585211,136.9241427,AAA001,5,-68
385,1600940364,35.1585211,136.9241427,AAA001,5,-68
386,1600940365,35.1585211,136.9241427,AAA001,5,-68
387,1600940366,35.1585211,136.9241427,AAA001,5,-68
388,1600940366,35.1585211,136.9241427,AAA001,5,-68
389,1600940367,35.1585211,136.9241427,AAA001,5,-68
390,1600940368,35.1585211,136.9241427,AAA001,5,-68
391,1600940368,35.1585211,136.9241427,AAA001,5,-68
392,1600940369,35.1585211,136.9241427,AAA001,5,-68
393,1600940370,35.1585211,136.9241427,AAA001,5,-68
394,1600940370,35.1585211,136.9241427,AAA001,5,-68
395,1600940371,35.1585211,136.9241427,AAA001,5,-68
396,1600940372,35.1585211,136.9241427,AAA001,5,-57
397,1600940372,35.1585211,136.9241427,AAA001,5,-57
398,1600940373,35.1585211,136.9241427,AAA001,5,-57
399,1600940374,35.1585211,136.9241427,AAA001,5,-57
400,1600940375,35.1585211,136.9241427,AAA001,5,-57
401,1600940495,35.1585602,136.923967,AAA001,5,-75
402,1600940496,35.1585602,136.923967,AAA001,5,-75
403,1600940497,35.1585602,136.923967,AAA001,5,-75
404,1600940497,35.1585602,136.923967,AAA001,5,-75
405,1600940498,35.1585602,136.923967,AAA001,5,-75
406,1600940499,35.1585602,136.923967,AAA001,5,-75
407,1600940499,35.1585602,136.923967,AAA001,5,-75
408,1600940500,35.1585602,136.923967,AAA001,5,-75
409,1600940501,35.1585602,136.923967,AAA001,5,-75
410,1600940502,35.1585602,136.923967,AAA001,5,-75
411,1600940503,35.1585602,136.923967,AAA001,5,-75
412,1600940503,35.1585602,136.923967,AAA001,5,-75
413,1600940504,35.1585602,136.923967,AAA001,5,-75
414,1600940505,35.1585602,136.923967,AAA001,5,-75
415,1600940505,35.1585602,136.923967,AAA001,5,-75
416,1600940506,35.1585602,136.923967,AAA001,5,-75
417,1600940507,35.1585602,136.923967,AAA001,5,-75
418,1600940507,35.1585602,136.923967,AAA001,5,-75
419,1600940508,35.1585602,136.923967,AAA001,5,-75
420,1600940509,35.1585602,136.923967,AAA001,5,-75
421,1600940510,35.1585602,136.923967,AAA001,5,-75
422,1600940510,35.1585602,136.923967,AAA001,5,-75
423,1600940511,35.1585602,136.923967,AAA001,5,-75
424,1600940512,35.1585602,136.923967,AAA001,5,-75
425,1600940512,35.1585602,136.923967,AAA001,5,-75
426,1600940513,35.1585602,136.923967,AAA001,5,-75
427,1600940514,35.1585602,136.923967,AAA001,5,-75
428,1600940515,35.1585602,136.923967,AAA001,5,-75
429,1600940515,35.1585602,136.923967,AAA001,5,-75
430,1600940516,35.1585602,136.923967,AAA001,5,-75
431,1600940517,35.1585602,136.923967,AAA001,5,-75
432,1600940518,35.1585602,136.923967,AAA001,5,-75
433,1600940518,35.1585602,136.923967,AAA001,5,-75
434,1600940519,35.1585602,136.923967,AAA001,5,-75
435,1600940520,35.1585602,136.923967,AAA001,5,-75
436,1600940520,35.1585602,136.923967,AAA001,5,-75
437,1600940521,35.1585602,136.923967,AAA001,5,-75
438,1600940522,35.1585602,136.923967,AAA001,5,-75
439,1600940523,35.1585602,136.923967,AAA001,5,-75
440,1600940523,35.1585602,136.923967,AAA001,5,-75
441,1600940524,35.1585602,136.923967,AAA001,5,-75
442,1600940537,35.1585602,136.923967,AAA001,5,-73
443,1600940538,35.1585602,136.923967,AAA001,5,-73
444,1600940539,35.1585602,136.923967,AAA001,5,-73
445,1600940539,35.1585602,136.923967,AAA001,5,-73
446,1600940540,35.1585602,136.923967,AAA001,5,-73
447,1600940541,35.1585602,136.923967,AAA001,5,-73
448,1600940542,35.1585602,136.923967,AAA001,5,-73
449,1600940542,35.1585602,136.923967,AAA001,5,-73
450,1600940543,35.1585602,136.923967,AAA001,5,-73
451,1600940544,35.1585602,136.923967,AAA001,5,-73
452,1600940544,35.1585602,136.923967,AAA001,5,-73
453,1600940545,35.1585602,136.923967,AAA001,5,-73
454,1600940546,35.1585602,136.923967,AAA001,5,-73
455,1600940546,35.1585602,136.923967,AAA001,5,-73
456,1600940547,35.1585602,136.923967,AAA001,5,-73
457,1600940548,35.1585602,136.923967,AAA001,5,-73
458,1600940548,35.1585602,136.923967,AAA001,5,-73
459,1600940549,35.1585602,136.923967,AAA001,5,-73
460,1600940550,35.1585602,136.923967,AAA001,5,-73
461,1600940551,35.1585602,136.923967,AAA001,5,-73
462,1600940551,35.1585602,136.923967,AAA001,5,-73
463,1600940552,35.1585602,136.923967,AAA001,5,-73
464,1600940553,35.1585602,136.923967,AAA001,5,-73
465,1600940553,35.1585602,136.923967,AAA001,5,-73
466,1600940554,35.1585602,136.923967,AAA001,5,-73
467,1600940555,35.1585602,136.923967,AAA001,5,-73
468,1600940555,35.1585602,136.923967,AAA001,5,-73
469,1600940556,35.1585602,136.923967,AAA001,5,-73
470,1600940557,35.1585602,136.923967,AAA001,5,-73
471,1600940558,35.1585602,136.923967,AAA001,5,-73
472,1600940558,35.1585602,136.923967,AAA001,5,-73
473,1600940559,35.1585602,136.923967,AAA001,5,-73
474,1600940560,35.1585602,136.923967,AAA001,5,-73
475,1600940561,35.1585602,136.923967,AAA001,5,-73
476,1600940561,35.1585602,136.923967,AAA001,5,-73
477,1600940562,35.1585602,136.923967,AAA001,5,-73
478,1600940563,35.1585602,136.923967,AAA001,5,-73
479,1600940563,35.1585602,136.923967,AAA001,5,-73
480,1600940564,35.1585602,136.923967,AAA001,5,-73
481,1600940565,35.1585602,136.923967,AAA001,5,-73
482,1600940565,35.1585602,136.923967,AAA001,5,-73
483,1600940566,35.1585602,136.923967,AAA001,5,-73
484,1600940567,35.1585602,136.923967,AAA001,5,-73
485,1600940567,35.1585602,136.923967,AAA001,5,-73
486,1600940568,35.1585602,136.923967,AAA001,5,-73
